"Account","Account Name","Location","Department","Class","Period 1 Amount","Period 2 Amount","Period 3 Amount","Period 4 Amount","Period 5 Amount","Period 6 Amount","Period 7 Amount","Period 8 Amount","Period 9 Amount","Period 10 Amount","Period 11 Amount","Period 12 Amount","Year","Subsidiary","Category"
"73600","Operating Costs : Professional & Consultancy : Other Outsourced Services : Sub-Contractors & Consultants","DE","Operations : Operations","Global Operations","-20368","-20368","-20368","-20368","-20368","-20368","-20368","-20368","-20368","-20368","-20368","-20368","FY 2019","Secret Escapes Limited","Board Plan"
"73600","Operating Costs : Professional & Consultancy : Other Outsourced Services : Sub-Contractors & Consultants","SG","Operations : Operations","Global Operations","-670","-670","-670","-670","-670","-670","-670","-670","-670","-670","-670","-670","FY 2019","Secret Escapes Limited","Board Plan"
"73600","Operating Costs : Professional & Consultancy : Other Outsourced Services : Sub-Contractors & Consultants","IT","Operations : Operations","Global Operations","-10050","-10050","-10050","-10050","-10050","-10050","-10050","-10050","-10050","-10050","-10050","-10050","FY 2019","Secret Escapes Limited","Board Plan"
"73600","Operating Costs : Professional & Consultancy : Other Outsourced Services : Sub-Contractors & Consultants","FR","Operations : Operations","Global Operations","-6030","-6030","-6030","-6030","-6030","-6030","-6030","-6030","-6030","-6030","-6030","-6030","FY 2019","Secret Escapes Limited","Board Plan"
"73600","Operating Costs : Professional & Consultancy : Other Outsourced Services : Sub-Contractors & Consultants","NL","Operations : Operations","Global Operations","-2680","-2680","-2680","-2680","-2680","-2680","-2680","-2680","-2680","-2680","-2680","-2680","FY 2019","Secret Escapes Limited","Board Plan"
"73600","Operating Costs : Professional & Consultancy : Other Outsourced Services : Sub-Contractors & Consultants","SE","Operations : Operations","Global Operations","-871","-871","-871","-871","-871","-871","-871","-871","-871","-871","-871","-871","FY 2019","Secret Escapes Limited","Board Plan"
"73600","Operating Costs : Professional & Consultancy : Other Outsourced Services : Sub-Contractors & Consultants","DK","Operations : Operations","Global Operations","-201","-201","-201","-201","-201","-201","-201","-201","-201","-201","-201","-201","FY 2019","Secret Escapes Limited","Board Plan"
"73600","Operating Costs : Professional & Consultancy : Other Outsourced Services : Sub-Contractors & Consultants","US","Operations : Operations","Global Operations","-670","-670","-670","-670","-670","-670","-670","-670","-670","-670","-670","-670","FY 2019","Secret Escapes Limited","Board Plan"
"73600","Operating Costs : Professional & Consultancy : Other Outsourced Services : Sub-Contractors & Consultants","ES","Operations : Operations","Global Operations","-4690","-4690","-4690","-4690","-4690","-4690","-4690","-4690","-4690","-4690","-4690","-4690","FY 2019","Secret Escapes Limited","Board Plan"
"73120","Operating Costs : Professional & Consultancy : Legal & Professional : Legal Fees","Central","HR : HR","Global HR","-1250","-1250","-1250","-1250","-1250","-1250","-1250","-1250","-1250","-1250","-1250","-1250","FY 2019","Secret Escapes Limited","Board Plan"
"74120","Operating Costs : Systems & Software : Software, Server, Database : Software Licence & Subscription","Central","Operations : Operations","Global Operations","-875","-875","-875","-875","-875","-875","-875","-875","-875","-875","-875","-875","FY 2019","Secret Escapes Limited","Board Plan"
"74120","Operating Costs : Systems & Software : Software, Server, Database : Software Licence & Subscription","Central","Operations : Operations","Global Operations","-666.67","-666.67","-666.67","-666.67","-666.67","-666.67","-666.67","-666.67","-666.67","-666.67","-666.67","-666.67","FY 2019","Secret Escapes Limited","Board Plan"
"74120","Operating Costs : Systems & Software : Software, Server, Database : Software Licence & Subscription","Central","Operations : Operations","Global Operations","-48083.33","-48083.33","-48083.33","-48083.33","-48083.33","-48083.33","-48083.33","-48083.33","-48083.33","-48083.33","-48083.33","-48083.33","FY 2019","Secret Escapes Limited","Board Plan"
"72110","Operating Costs : Travel & Entertainment : Travel : Travel","Central","Product : Product","Global Product Development","-833.33","-833.33","-833.33","-833.33","-833.33","-833.33","-833.33","-833.33","-833.33","-833.33","-833.33","-833.33","FY 2019","Secret Escapes Limited","Board Plan"
"72120","Operating Costs : Travel & Entertainment : Travel : Accomodation","Central","Product : Product","Global Product Development","-833.33","-833.33","-833.33","-833.33","-833.33","-833.33","-833.33","-833.33","-833.33","-833.33","-833.33","-833.33","FY 2019","Secret Escapes Limited","Board Plan"
"74120","Operating Costs : Systems & Software : Software, Server, Database : Software Licence & Subscription","Central","Product : Product","Global Product Development","-8416.67","-8416.67","-8416.67","-8416.67","-8416.67","-8416.67","-8416.67","-8416.67","-8416.67","-8416.67","-8416.67","-8416.67","FY 2019","Secret Escapes Limited","Board Plan"
"73130","Operating Costs : Professional & Consultancy : Legal & Professional : Professional Fees","Central","HR : HR","Global HR","-1250","-1250","-1250","-1250","-1250","-1250","-1250","-1250","-1250","-1250","-1250","-1250","FY 2019","Secret Escapes Limited","Board Plan"
"73900","Operating Costs : Professional & Consultancy : P&C - Staff Related : Career Website","Central","HR : Recruitment","Global HR","-1166.67","-1166.67","-1166.67","-1166.67","-1166.67","-1166.67","-1166.67","-1166.67","-1166.67","-1166.67","-1166.67","-1166.67","FY 2019","Secret Escapes Limited","Board Plan"
"73710","Operating Costs : Professional & Consultancy : P&C - Staff Related : Contractor Staff","Central","Operations : Operations","Global Operations","-833.33","-833.33","-833.33","-833.33","-833.33","-833.33","-833.33","-833.33","-833.33","-833.33","-833.33","-833.33","FY 2019","Secret Escapes Limited","Board Plan"
"72110","Operating Costs : Travel & Entertainment : Travel : Travel","Central","Tech : Tech","Global Technology","-833.33","-833.33","-833.33","-833.33","-833.33","-833.33","-833.33","-833.33","-833.33","-833.33","-833.33","-833.33","FY 2019","Secret Escapes Limited","Board Plan"
"72120","Operating Costs : Travel & Entertainment : Travel : Accomodation","Central","Tech : Tech","Global Technology","-416.67","-416.67","-416.67","-416.67","-416.67","-416.67","-416.67","-416.67","-416.67","-416.67","-416.67","-416.67","FY 2019","Secret Escapes Limited","Board Plan"
"72520","Operating Costs : Travel & Entertainment : Entertainment : Team Entertainment","Central","Tech : Tech","Global Technology","-500","-500","-500","-500","-500","-500","-500","-500","-500","-500","-500","-500","FY 2019","Secret Escapes Limited","Board Plan"
"74110","Operating Costs : Systems & Software : Software, Server, Database : Hosting","Central","Tech : Tech","Global Technology","-30000","-30000","-30000","-30000","-30000","-30000","-30000","-30000","-30000","-30000","-30000","-30000","FY 2019","Secret Escapes Limited","Board Plan"
"74110","Operating Costs : Systems & Software : Software, Server, Database : Hosting","Central","Tech : Tech","Global Technology","-30000","-30000","-30000","-30000","-30000","-30000","-30000","-30000","-30000","-30000","-30000","-30000","FY 2019","Secret Escapes Limited","Board Plan"
"74120","Operating Costs : Systems & Software : Software, Server, Database : Software Licence & Subscription","Central","Tech : Tech","Global Technology","-12500","-12500","-12500","-12500","-12500","-12500","-12500","-12500","-12500","-12500","-12500","-12500","FY 2019","Secret Escapes Limited","Board Plan"
"72110","Operating Costs : Travel & Entertainment : Travel : Travel","SG","Operations : HO","GM : Asia","-166.67","-166.67","-166.67","-166.67","-166.67","-166.67","-166.67","-166.67","-166.67","-166.67","-166.67","-166.67","FY 2019","Secret Escapes Limited","Board Plan"
"72110","Operating Costs : Travel & Entertainment : Travel : Travel","SG","Editorial : Editorial","GM : Asia","-166.67","-166.67","-166.67","-166.67","-166.67","-166.67","-166.67","-166.67","-166.67","-166.67","-166.67","-166.67","FY 2019","Secret Escapes Limited","Board Plan"
"72120","Operating Costs : Travel & Entertainment : Travel : Accomodation","SG","Operations : HO","GM : Asia","-112.5","-112.5","-112.5","-112.5","-112.5","-112.5","-112.5","-112.5","-112.5","-112.5","-112.5","-112.5","FY 2019","Secret Escapes Limited","Board Plan"
"72120","Operating Costs : Travel & Entertainment : Travel : Accomodation","SG","Editorial : Editorial","GM : Asia","-112.5","-112.5","-112.5","-112.5","-112.5","-112.5","-112.5","-112.5","-112.5","-112.5","-112.5","-112.5","FY 2019","Secret Escapes Limited","Board Plan"
"72520","Operating Costs : Travel & Entertainment : Entertainment : Team Entertainment","SG","HR : HR","GM : Asia","-83.33","-83.33","-83.33","-83.33","-83.33","-83.33","-83.33","-83.33","-83.33","-83.33","-83.33","-83.33","FY 2019","Secret Escapes Limited","Board Plan"
"75110","Operating Costs : Facilities & Office Expenses : Building Expenses : Rent - Office","SG","HR : Office Management","GM : Asia","-5750","-5750","-5750","-5750","-5750","-5750","-5750","-5750","-5750","-5750","-5750","-5750","FY 2019","Secret Escapes Limited","Board Plan"
"75200","Operating Costs : Facilities & Office Expenses : Building Expenses : Utilities","SG","HR : Office Management","GM : Asia","-166.67","-166.67","-166.67","-166.67","-166.67","-166.67","-166.67","-166.67","-166.67","-166.67","-166.67","-166.67","FY 2019","Secret Escapes Limited","Board Plan"
"75210","Operating Costs : Facilities & Office Expenses : Building Expenses : Office Cleaning","SG","HR : Office Management","GM : Asia","-208.33","-208.33","-208.33","-208.33","-208.33","-208.33","-208.33","-208.33","-208.33","-208.33","-208.33","-208.33","FY 2019","Secret Escapes Limited","Board Plan"
"75510","Operating Costs : Facilities & Office Expenses : Office Admin Expenses : Printing, Postage & Carriage","SG","HR : Office Management","GM : Asia","-208.33","-208.33","-208.33","-208.33","-208.33","-208.33","-208.33","-208.33","-208.33","-208.33","-208.33","-208.33","FY 2019","Secret Escapes Limited","Board Plan"
"75520","Operating Costs : Facilities & Office Expenses : Office Admin Expenses : Stationery & Low Cost Equipment","SG","HR : Office Management","GM : Asia","-166.67","-166.67","-166.67","-166.67","-166.67","-166.67","-166.67","-166.67","-166.67","-166.67","-166.67","-166.67","FY 2019","Secret Escapes Limited","Board Plan"
"75600","Operating Costs : Facilities & Office Expenses : Office Admin Expenses : Office Telephone & Internet","SG","HR : Office Management","GM : Asia","-250","-250","-250","-250","-250","-250","-250","-250","-250","-250","-250","-250","FY 2019","Secret Escapes Limited","Board Plan"
"75800","Operating Costs : Facilities & Office Expenses : Office Admin Expenses : Office Food & Drink","SG","HR : Office Management","GM : Asia","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","FY 2019","Secret Escapes Limited","Board Plan"
"73410","Operating Costs : Professional & Consultancy : Editorial Freelancer : Editorial Freelancer","NL","Editorial : Editorial","GM : Benelux","-2000","-2000","-2000","-2000","-2000","-2000","-2000","-2000","-2000","-2000","-2000","-2000","FY 2019","Secret Escapes Limited","Board Plan"
"72110","Operating Costs : Travel & Entertainment : Travel : Travel","NL","Commercial : GM","GM : Benelux","-1916.67","-1916.67","-1916.67","-1916.67","-1916.67","-1916.67","-1916.67","-1916.67","-1916.67","-1916.67","-1916.67","-1916.67","FY 2019","Secret Escapes Limited","Board Plan"
"72120","Operating Costs : Travel & Entertainment : Travel : Accomodation","NL","Commercial : GM","GM : Benelux","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","FY 2019","Secret Escapes Limited","Board Plan"
"75110","Operating Costs : Facilities & Office Expenses : Building Expenses : Rent - Office","NL","HR : Office Management","GM : Benelux","-3750","-3750","-3750","-3750","-3750","-3750","-3750","-3750","-3750","-3750","-3750","-3750","FY 2019","Secret Escapes Limited","Board Plan"
"75210","Operating Costs : Facilities & Office Expenses : Building Expenses : Office Cleaning","NL","HR : Office Management","GM : Benelux","-300","-300","-300","-300","-300","-300","-300","-300","-300","-300","-300","-300","FY 2019","Secret Escapes Limited","Board Plan"
"75300","Operating Costs : Facilities & Office Expenses : Building Expenses : Repairs and Renewals","NL","HR : Office Management","GM : Benelux","-83.33","-83.33","-83.33","-83.33","-83.33","-83.33","-83.33","-83.33","-83.33","-83.33","-83.33","-83.33","FY 2019","Secret Escapes Limited","Board Plan"
"75510","Operating Costs : Facilities & Office Expenses : Office Admin Expenses : Printing, Postage & Carriage","NL","HR : Office Management","GM : Benelux","-50","-50","-50","-50","-50","-50","-50","-50","-50","-50","-50","-50","FY 2019","Secret Escapes Limited","Board Plan"
"75520","Operating Costs : Facilities & Office Expenses : Office Admin Expenses : Stationery & Low Cost Equipment","NL","HR : Office Management","GM : Benelux","-90","-90","-90","-90","-90","-90","-90","-90","-90","-90","-90","-90","FY 2019","Secret Escapes Limited","Board Plan"
"75600","Operating Costs : Facilities & Office Expenses : Office Admin Expenses : Office Telephone & Internet","NL","HR : Office Management","GM : Benelux","-350","-350","-350","-350","-350","-350","-350","-350","-350","-350","-350","-350","FY 2019","Secret Escapes Limited","Board Plan"
"75700","Operating Costs : Facilities & Office Expenses : Office Admin Expenses : Office IT Support","NL","HR : Office Management","GM : Benelux","-83.33","-83.33","-83.33","-83.33","-83.33","-83.33","-83.33","-83.33","-83.33","-83.33","-83.33","-83.33","FY 2019","Secret Escapes Limited","Board Plan"
"75800","Operating Costs : Facilities & Office Expenses : Office Admin Expenses : Office Food & Drink","NL","HR : Office Management","GM : Benelux","-270","-270","-270","-270","-270","-270","-270","-270","-270","-270","-270","-270","FY 2019","Secret Escapes Limited","Board Plan"
"73410","Operating Costs : Professional & Consultancy : Editorial Freelancer : Editorial Freelancer","DE","Editorial : Editorial","GM : DACH","-5833.33","-5833.33","-5833.33","-5833.33","-5833.33","-5833.33","-5833.33","-5833.33","-5833.33","-5833.33","-5833.33","-5833.33","FY 2019","Secret Escapes Limited","Board Plan"
"73430","Operating Costs : Professional & Consultancy : Other Outsourced Services : PR Agency","DE","Editorial : Editorial","GM : DACH","-5833.33","-5833.33","-5833.33","-5833.33","-5833.33","-5833.33","-5833.33","-5833.33","-5833.33","-5833.33","-5833.33","-5833.33","FY 2019","Secret Escapes Limited","Board Plan"
